rows=3850
cols=3969
(2015,1981,0)
(2631,35,0)
(1390,1929,0)
(3169,842,0)
(3072,909,0)
(288,2477,0)
(2062,1046,0)
(262,1256,0)
(2447,857,0)
(3410,904,0)
(2355,1268,0)
(607,1668,0)
(108,789,0)
(1510,3162,0)
(13,3181,0)
(1813,2971,0)
(1756,185,0)
(2725,47,0)
(350,322,0)
(2344,1109,0)
(3459,42,0)
(2125,1745,0)
(1714,713,0)
(664,1421,0)
(1662,523,0)
(1870,472,0)
(311,3777,0)
(1966,934,0)
(715,2140,0)
(1403,1760,0)
(596,728,0)
(1033,729,0)
(3335,1669,0)
(429,1554,0)
(2829,3029,0)
(2638,51,0)
(1337,1140,0)
(2643,395,0)
(442,261,0)
(1361,2288,0)
(1741,1755,0)
(1951,3285,0)
(2806,2079,0)
(2176,1683,0)
(2207,996,0)
(1486,482,0)
(3197,1735,0)
(3490,1957,0)
(1859,3696,0)
(747,3526,0)
(618,1426,0)
(3849,2829,0)
(1521,668,0)
(2321,1283,0)
(3541,2251,0)
(3721,3583,0)
(1763,201,0)
(3659,453,0)
(1818,662,0)
(1107,836,0)
(2387,3034,0)
(3101,1623,0)
(859,1488,0)
(2065,539,0)
(645,216,0)
(2562,1345,0)
(3835,1618,0)
(2317,760,0)
(579,1848,0)
(2470,1756,0)
(1014,1776,0)
(1384,555,0)
(40,1570,0)
(76,1227,0)
(2650,411,0)
(1373,2648,0)
(2097,1925,0)
(5,2515,0)
(3527,684,0)
(1154,1032,0)
(2685,2849,0)
(32,174,0)
(467,102,0)
(2523,1767,0)
(2800,355,0)
(1898,1715,0)
(2562,1695,0)
(1435,493,0)
(1440,837,0)
(1242,98,0)
(409,97,0)
(3544,1038,0)
(2611,833,0)
(2616,1177,0)
(1334,3070,0)
(2614,1104,0)
(1246,971,0)
(186,991,0)
(2046,1586,0)
(3820,155,0)
(2057,2876,0)
(3733,910,0)
(586,1864,0)
(2790,2269,0)
(2945,3338,0)
(2081,1772,0)
(2702,170,0)
(238,400,0)
(1919,2942,0)
(3631,633,0)
(2514,119,0)
(427,1053,0)
(26,709,0)
(370,519,0)
(3727,1095,0)
(2140,1598,0)
(83,462,0)
(3784,848,0)
(2882,2208,0)
(1447,853,0)
(1939,1315,0)
(3494,520,0)
(1314,1263,0)
(345,1401,0)
(2750,3220,0)
(513,3429,0)
(1499,262,0)
(2464,2634,0)
(284,3377,0)
(726,3722,0)
(1693,1259,0)
(2063,2290,0)
(2099,1947,0)
(1870,1895,0)
(2469,726,0)
(1063,863,0)
(2868,997,0)
(3243,120,0)
(3305,998,0)
(2905,3508,0)
(715,3563,0)
(2432,1598,0)
(3583,3449,0)
(966,930,0)
(1315,1084,0)
(3206,992,0)
(2125,135,0)
(1552,273,0)
(3833,336,0)
(1314,1613,0)
(1653,1079,0)
(1988,3055,0)
(3731,59,0)
(548,1356,0)
(1895,612,0)
(2397,1762,0)
(2204,1367,0)
(1464,1557,0)
(2853,315,0)
(2305,2173,0)
(1300,402,0)
(1644,212,0)
(861,2984,0)
(1818,2085,0)
(685,1038,0)
(1136,1499,0)
(2003,1084,0)
(177,73,0)
(2484,1357,0)
(3219,823,0)
(1008,1,0)
(2040,3595,0)
(3315,1285,0)
(2234,428,0)
(1322,1100,0)
(1814,1562,0)
(2199,1373,0)
(860,2732,0)
(657,1649,0)
(2933,1368,0)
(2532,1024,0)
(691,1233,0)
(1527,1505,0)
(1850,438,0)
(441,304,0)
(3312,3616,0)
(1445,2604,0)
(1805,695,0)
(3778,2857,0)
(2928,243,0)
(1400,2861,0)
(2174,2255,0)
(3521,1511,0)
(1150,1932,0)
(3614,1702,0)
(3209,3868,0)
(2109,325,0)
(32,1947,0)
(3337,2333,0)
(3358,3210,0)
(2205,787,0)
(2728,562,0)
(1174,47,0)
(544,3815,0)
(1354,2866,0)
(3071,901,0)
(2441,505,0)
(1391,1213,0)
(2482,506,0)
(73,1197,0)
(549,1126,0)
(3190,1532,0)
(1390,1742,0)
(3556,2821,0)
(2504,1204,0)
(329,2291,0)
(1048,1224,0)
(2344,3955,0)
(3402,2354,0)
(2218,618,0)
(2970,445,0)
(1509,121,0)
(2376,1958,0)
(1980,1958,0)
(561,1136,0)
(1094,3851,0)
(1944,49,0)
(3771,3914,0)
(1725,685,0)
(813,1357,0)
(355,479,0)
(3125,733,0)
(34,838,0)
(1992,1968,0)
(2706,557,0)
(2398,404,0)
(751,3862,0)
(1054,1419,0)
(1007,1573,0)
(2062,1209,0)
(3617,414,0)
(1270,1983,0)
(2741,743,0)
(468,1295,0)
(3049,896,0)
(2806,1892,0)
(399,2656,0)
(3520,481,0)
(270,556,0)
(3014,1841,0)
(63,3461,0)
(495,3118,0)
(772,1706,0)
(751,829,0)
(3043,1081,0)
(1019,1583,0)
(2941,804,0)
(984,2528,0)
(1920,752,0)
(521,1306,0)
(1982,1630,0)
(2859,1903,0)
(1794,1579,0)
(3721,3396,0)
(1484,1353,0)
(1828,1163,0)
(357,151,0)
(2659,1091,0)
(3106,1780,0)
(520,1835,0)
(138,787,0)
(3194,3879,0)
(728,1784,0)
(2414,506,0)
(2885,91,0)
(3403,1774,0)
(1264,2518,0)
(2035,1641,0)
(476,782,0)
(3342,1498,0)
(477,1384,0)
(76,1040,0)
(1475,486,0)
(2065,3735,0)
(2347,2667,0)
(3772,1082,0)
(2149,1928,0)
(2818,2252,0)
(3090,496,0)
(287,1260,0)
(2302,2924,0)
(378,1378,0)
(820,1723,0)
(138,1137,0)
(374,3888,0)
(2523,1580,0)
(1989,1646,0)
(466,444,0)
(3544,851,0)
(1245,182,0)
(806,2764,0)
(2611,646,0)
(3244,1313,0)
(1735,3227,0)
(2614,917,0)
(150,1147,0)
(1717,2621,0)
(2431,1210,0)
(1017,732,0)
(611,44,0)
(1144,2759,0)
(2261,3273,0)
(2569,1174,0)
(1553,1466,0)
(2329,933,0)
(2862,1396,0)
(3755,2202,0)
(3256,1323,0)
(3230,102,0)
(1831,656,0)
(2175,466,0)
(1263,1138,0)
(430,1137,0)
(1861,2750,0)
(786,1738,0)
(2472,460,0)
(765,861,0)
(2508,117,0)
(2539,1682,0)
(104,1152,0)
(140,809,0)
(484,619,0)
(3559,2263,0)
(565,49,0)
(570,393,0)
(1299,14,0)
(2600,3089,0)
(2469,3572,0)
(1725,2108,0)
(3595,1139,0)
(350,1558,0)
(3058,934,0)
(193,820,0)
(2058,1759,0)
(2997,2910,0)
(1526,1898,0)
(34,2261,0)
(1844,487,0)
(2529,1344,0)
(3370,1960,0)
(747,1379,0)
(1843,1016,0)
(494,1687,0)
(3510,1216,0)
(2455,1580,0)
(1612,891,0)
(645,1102,0)
(2670,3454,0)
(2515,133,0)
(715,343,0)
(1059,153,0)
(1515,958,0)
(1181,1836,0)
(460,1322,0)
(54,634,0)
(434,101,0)
(439,445,0)
(1081,3884,0)
(530,563,0)
(81,2457,0)
(24,1923,0)
(1366,835,0)
(3040,1452,0)
(3443,3377,0)
(397,973,0)
(834,974,0)
(3454,503,0)
(1264,558,0)
(3700,3942,0)
(3414,1104,0)
(1609,970,0)
(1695,2996,0)
(2973,3613,0)
(2818,292,0)
(1075,1036,0)
(674,692,0)
(1973,2186,0)
(3721,1786,0)
(1885,87,0)
(481,297,0)
(2408,2114,0)
(1718,913,0)
(2915,3608,0)
(3528,1391,0)
(3228,1853,0)
(2533,308,0)
(353,1051,0)
(301,861,0)
(1788,154,0)
(1287,1858,0)
(2624,426,0)
(3220,457,0)
(1594,2540,0)
(2937,2054,0)
(590,3623,0)
(851,1678,0)
(3697,3270,0)
(1276,918,0)
(400,3499,0)
(1150,1745,0)
(1427,333,0)
(3046,1997,0)
(3390,1807,0)
(1805,3891,0)
(3830,2079,0)
(2359,1067,0)
(3455,704,0)
(3016,3286,0)
(189,246,0)
(3420,3901,0)
(1806,329,0)
(1985,2546,0)
(3483,1217,0)
(1298,1616,0)
(2733,719,0)
(2738,1063,0)
(3509,186,0)
(3173,991,0)
(370,1755,0)
(2739,3917,0)
(108,65,0)
(3253,1694,0)
(703,1406,0)
(646,872,0)
(202,3110,0)
(83,1698,0)
(2072,2141,0)
(570,1816,0)
(1289,749,0)
(2156,334,0)
(700,354,0)
(1135,282,0)
(3468,535,0)
(2012,555,0)
(2848,827,0)
(136,1709,0)
(3832,1751,0)
(2037,2305,0)
(1104,2100,0)
(2344,735,0)
(3801,3569,0)
(2058,149,0)
(2340,3245,0)
(1495,975,0)
(2493,77,0)
(34,651,0)
(2930,78,0)
(1252,1971,0)
(1126,2798,0)
(276,184,0)
(3669,417,0)
(2265,627,0)
(85,1370,0)
(429,1180,0)
(191,2520,0)
(1965,1089,0)
(2858,1895,0)
(1361,1914,0)
(3197,1361,0)
(3202,1705,0)
(1529,3942,0)
(1715,160,0)
(3568,2994,0)
(1147,642,0)
(3115,2460,0)
(279,1586,0)
(1881,637,0)
(1084,293,0)
(578,1653,0)
(1292,242,0)
(1357,1391,0)
(2664,1248,0)
(859,1114,0)
(2436,1798,0)
(1264,2331,0)
(3814,367,0)
(137,1129,0)
(2871,1726,0)
(3430,3410,0)
(1780,181,0)
(608,714,0)
(2910,1654,0)
(3435,3754,0)
(441,1540,0)
(389,1350,0)
(420,663,0)
(477,1197,0)
(2650,37,0)
(3717,2686,0)
(75,3634,0)
(3050,910,0)
(2034,1202,0)
(1466,1684,0)
(1440,463,0)
(528,1135,0)
(2804,854,0)
(868,3455,0)
(1773,114,0)
(2733,2142,0)
(1220,1628,0)
(145,616,0)
(809,596,0)
(360,2490,0)
(1712,2090,0)
(673,735,0)
(3610,2415,0)
(1242,3107,0)
(2386,1280,0)
(560,2521,0)
(2482,1742,0)
(3160,674,0)
(3719,2358,0)
(3641,947,0)
(1456,1346,0)
(735,832,0)
(1461,1690,0)
(1832,3323,0)
(2135,880,0)
(1135,1705,0)
(765,674,0)
(708,140,0)
(954,3579,0)
(1940,412,0)
(2702,3179,0)
(3502,1542,0)
(3507,1886,0)
(2380,684,0)
(2385,1028,0)
(2934,2024,0)
(3472,2831,0)
(1980,3194,0)
(2663,218,0)
(473,273,0)
(2775,1213,0)
(3253,3467,0)
(1319,1233,0)
(1756,1234,0)
(233,32,0)
(1914,2574,0)
(689,837,0)
(2181,474,0)
(3099,3000,0)
(2960,212,0)
(2490,1229,0)
(3154,1209,0)
(289,1095,0)
(2221,3256,0)
(2252,2569,0)
(2653,2913,0)
(3052,3184,0)
(1617,1829,0)
(1382,1932,0)
(1711,710,0)
(3299,3061,0)
(3669,1840,0)
(3431,3180,0)
(2304,1978,0)
(1244,1998,0)
(2309,2322,0)
(3080,1445,0)
(2111,1583,0)
(2393,515,0)
(1653,705,0)
(1300,3061,0)
(1310,3749,0)
(284,3353,0)
(2387,700,0)
(3290,2194,0)
(1361,304,0)
(3014,44,0)
(2673,505,0)
(3454,316,0)
(2594,1178,0)
(3540,90,0)
(737,854,0)
(926,3759,0)
(2576,572,0)
(146,386,0)
(2823,449,0)
(3501,3545,0)
(3747,568,0)
(3752,912,0)
(1515,1121,0)
(2876,3493,0)
(3249,2543,0)
(3624,1666,0)
(107,3841,0)
(1110,3287,0)
(3223,1322,0)
(2691,1461,0)
(3066,584,0)
(2185,2821,0)
(3460,511,0)
(230,1962,0)
(636,398,0)
(701,1547,0)
(185,2219,0)
(1902,254,0)
(503,808,0)
(1850,64,0)
(1964,1132,0)
(2086,2815,0)
(2779,527,0)
(2815,2436,0)
(3625,1487,0)
(1445,2230,0)
(1034,1198,0)
(2338,3036,0)
(2302,1127,0)
(913,2369,0)
(440,459,0)
(3518,866,0)
(1780,1954,0)
(1439,2415,0)
(2456,813,0)
(744,870,0)
(692,680,0)
(2927,398,0)
(740,3380,0)
(2015,1070,0)
(282,2502,0)
(717,2430,0)
(1030,675,0)
(2451,3852,0)
(2759,1753,0)
(3201,2098,0)
(2738,876,0)
(1242,1497,0)
(1519,85,0)
(175,1100,0)
(211,757,0)
(708,1563,0)
(484,1855,0)
(417,633,0)
(21,633,0)
(1518,614,0)
(2258,424,0)
(1765,491,0)
(3499,1913,0)
(1756,2657,0)
(3026,3,0)
(510,43,0)
(319,1229,0)
(1602,2190,0)
(1714,3185,0)
(413,110,0)
(3811,687,0)
(2746,363,0)
(373,711,0)
(73,1173,0)
(1434,3545,0)
(1628,378,0)
(2084,1183,0)
(1781,1374,0)
(2464,650,0)
(2607,958,0)
(2617,1646,0)
(1526,101,0)
(2424,1251,0)
(1023,1732,0)
(3239,646,0)
(2678,3053,0)
(3679,918,0)
(2449,3001,0)
(2803,1247,0)
(530,1799,0)
(1239,44,0)
(2618,1467,0)
(608,177,0)
(3691,928,0)
(3722,241,0)
(1891,1138,0)
(459,54,0)
(1142,3494,0)
(1362,1548,0)
(328,537,0)
(2573,943,0)
(1164,809,0)
(2387,2473,0)
(2824,2474,0)
(1270,1959,0)
(3163,1940,0)
(1824,3299,0)
(697,2097,0)
(2753,3762,0)
(3567,303,0)
(1259,1800,0)
(2713,199,0)
(476,408,0)
(908,65,0)
(2532,2073,0)
(2962,1657,0)
(1850,1487,0)
(1449,1143,0)
(3051,194,0)
(1261,1092,0)
(3651,1879,0)
(1034,2621,0)
(3095,466,0)
(1342,522,0)
(1686,332,0)
(230,352,0)
(2964,949,0)
(445,2226,0)
(92,418,0)
(2559,3115,0)
(2893,2237,0)
(3020,2012,0)
(1836,276,0)
(1846,964,0)
(380,296,0)
(3768,185,0)
(3169,1354,0)
(2637,1493,0)
(2174,271,0)
(1236,1974,0)
(2337,1955,0)
(1215,1097,0)
(1492,3849,0)
(1764,2093,0)
(3142,662,0)
(3481,128,0)
(1017,358,0)
(857,3109,0)
(3350,611,0)
(3538,662,0)
(1555,1165,0)
(1954,1436,0)
(1990,1093,0)
(483,424,0)
(2334,903,0)
(2451,2242,0)
(990,1918,0)
(1427,1919,0)
(1852,1159,0)
(2344,1621,0)
(888,1641,0)
(1206,230,0)
(1211,574,0)
(263,1589,0)
(289,558,0)
(2226,3063,0)
(1202,2740,0)
(1699,3546,0)
(2012,1791,0)
(3786,360,0)
(2908,616,0)
(2746,1786,0)
(3305,3470,0)
(1508,3951,0)
(3709,1833,0)
(2776,3880,0)
(1623,1457,0)
(219,1667,0)
(3493,488,0)
(1996,507,0)
(2037,508,0)
(2433,508,0)
(96,2765,0)
(786,1714,0)
(3370,1586,0)
(1529,1795,0)
(2279,41,0)
(2401,1724,0)
(2771,503,0)
(3361,3752,0)
(3325,1843,0)
(3638,88,0)
(747,1005,0)
(1239,1467,0)
(1868,2392,0)
(2525,447,0)
(966,3752,0)
(2485,3300,0)
(675,2822,0)
(2459,2079,0)
(2168,1149,0)
(1079,1185,0)
(1418,651,0)
(3386,2469,0)
(1920,1801,0)
(1292,1478,0)
(2691,924,0)
(2515,3142,0)
(2701,1612,0)
(3315,3757,0)
(3391,2813,0)
(1264,184,0)
(3511,663,0)
(2599,1335,0)
(2542,801,0)
(18,1734,0)
(3659,1315,0)
(3752,3758,0)
(614,1765,0)
(198,389,0)
(979,200,0)
(3219,262,0)
(20,1026,0)
(2682,57,0)
(414,953,0)
(3194,1895,0)
(2783,863,0)
(577,385,0)
(733,144,0)
(3095,1889,0)
(3126,1202,0)
(3183,1736,0)
(2620,2562,0)
(2907,1838,0)
(1061,1703,0)
(2938,1151,0)
(3055,2490,0)
(1969,1289,0)
(3748,202,0)
(2368,1560,0)
(2060,1407,0)
(604,1427,0)
(974,206,0)
(3579,955,0)
(3625,1300,0)
(349,154,0)
(2209,749,0)
(3544,1900,0)
(2403,1746,0)
(1677,888,0)
(1276,544,0)
(3420,144,0)
(2122,1504,0)
(3015,2310,0)
(692,493,0)
(3820,1017,0)
(2015,883,0)
(3759,2993,0)
(1426,488,0)
(361,164,0)
(2365,1639,0)
(2086,2978,0)
(3600,2182,0)
(1277,365,0)
(3230,1151,0)
(2514,981,0)
(370,1381,0)
(1607,1997,0)
(1641,1581,0)
(170,569,0)
(175,913,0)
(2565,1700,0)
(1453,1530,0)
(703,1032,0)
(1047,842,0)
(2945,1167,0)
(3688,1248,0)
(3724,905,0)
(73,636,0)
(2380,1920,0)
(2879,2799,0)
(3755,218,0)
(3350,2384,0)
(3221,284,0)
(382,1391,0)
(514,3762,0)
(853,976,0)
(3155,1916,0)
(1477,3809,0)
(176,734,0)
(1126,2074,0)
(2196,2742,0)
(694,165,0)
(3058,1983,0)
(1884,935,0)
(79,801,0)
(1693,2121,0)
(196,2140,0)
(3587,792,0)
(3,1745,0)
(2310,3029,0)
(3062,2856,0)
(1878,1120,0)
(42,1673,0)
(813,796,0)
(2217,586,0)
(3213,2271,0)
(3586,1321,0)
(341,1740,0)
(2120,653,0)
(1249,3578,0)
(2247,2680,0)
(1218,2013,0)
(2309,3558,0)
(2550,237,0)
(2653,1116,0)
(1309,2131,0)
(1653,1941,0)
(3083,700,0)
(3336,392,0)
(2119,1182,0)
(3767,2830,0)
(2024,3574,0)
(2327,1131,0)
(3325,233,0)
(3674,387,0)
(1311,1423,0)
(2925,2743,0)
(3331,3431,0)
(1335,319,0)
(151,2747,0)
(1178,1833,0)
(2453,3687,0)
(2787,2809,0)
(3387,330,0)
(1207,1073,0)
(579,750,0)
(1634,386,0)
(3480,521,0)
(2454,125,0)
(3362,1963,0)
(2889,53,0)
(2008,2290,0)
(1946,1412,0)
(2202,3287,0)
(679,2085,0)
(1973,3235,0)
(1890,1480,0)
(2659,530,0)
(3096,531,0)
(692,1566,0)
(3338,64,0)
(3403,1213,0)
(2004,1767,0)
(1634,736,0)
(3769,2502,0)
(1446,685,0)
(3712,1968,0)
(3244,402,0)
(503,2044,0)
(1439,268,0)
(1449,956,0)
(1850,1300,0)
(1282,1782,0)
(2337,1418,0)
(2779,1763,0)
(437,3676,0)
(3204,1003,0)
(2651,2517,0)
(2245,1829,0)
(2281,1486,0)
(784,1505,0)
(1164,972,0)
(1307,3532,0)
(2219,608,0)
(1553,555,0)
(1938,366,0)
(1558,899,0)
(1599,900,0)
(1083,1572,0)
(1031,1382,0)
(2502,2394,0)
(2707,3580,0)
(3779,157,0)
(872,571,0)
(1493,3133,0)
(1739,156,0)
(242,175,0)
(3301,1286,0)
(3604,1095,0)
(3640,752,0)
(3015,700,0)
(1277,1788,0)
(3046,13,0)
(3574,2384,0)
(1571,1511,0)
(2954,424,0)
(3759,1383,0)
(3446,886,0)
(268,2527,0)
(550,1459,0)
(2112,2589,0)
(2888,2056,0)
(1821,1659,0)
(1513,1506,0)
(2385,3687,0)
(585,3897,0)
(2287,900,0)
(3169,1517,0)
(263,1402,0)
(1297,161,0)
(2596,1655,0)
(724,299,0)
(1258,3616,0)
(3648,239,0)
(1509,983,0)
(1858,1137,0)
(1223,397,0)
(2847,2405,0)
(2284,3231,0)
(2248,1322,0)
(2597,1476,0)
(3125,1595,0)
(3185,2400,0)
(193,259,0)
(2777,131,0)
(597,874,0)
(628,187,0)
(2894,1470,0)
(1521,993,0)
(698,1680,0)
(1751,3899,0)
(2028,2487,0)
(2930,1127,0)
(3740,178,0)
(598,1476,0)
(2181,3483,0)
(1059,2625,0)
(1007,2435,0)
(2781,1004,0)
(2828,850,0)
(3268,1122,0)
(747,818,0)
(905,2158,0)
(2273,39,0)
(3572,1533,0)
(710,1690,0)
(1238,1809,0)
(2459,1892,0)
(2977,3575,0)
(988,880,0)
(1053,2029,0)
(425,1706,0)
(3756,1061,0)
(593,3734,0)
(1920,1614,0)
(793,412,0)
(1894,393,0)
(1925,1958,0)
(2634,203,0)
(1665,341,0)
(1768,1220,0)
(1952,3781,0)
(835,3267,0)
(2327,2904,0)
(2977,542,0)
(702,3677,0)
(2070,1558,0)
(666,1768,0)
(681,2800,0)
(2815,1712,0)
(3066,3243,0)
(1445,1506,0)
(3074,3858,0)
(982,284,0)
(3747,194,0)
(2687,214,0)
(732,3519,0)
(942,885,0)
(811,1368,0)
(1998,3375,0)
(2197,552,0)
(2097,2600,0)
(3183,1549,0)
(3270,13,0)
(2148,3319,0)
(2034,2251,0)
(2815,2062,0)
(1334,362,0)
(3144,840,0)
(2557,2026,0)
(3421,3592,0)
(1435,1168,0)
(1717,100,0)
(3799,2986,0)
(2266,1096,0)
(2703,1097,0)
(908,1651,0)
(3047,907,0)
(1307,1922,0)
(560,187,0)
(2153,630,0)
(744,496,0)
(3424,830,0)
(2020,1040,0)
(965,1404,0)
(586,2539,0)
(949,901,0)
(3631,1308,0)
(329,1193,0)
(2287,2323,0)
(3508,2406,0)
(3076,497,0)
(1667,363,0)
(2606,3766,0)
(2857,1133,0)
(672,1532,0)
(646,311,0)
(3667,184,0)
(704,3699,0)
(1408,1600,0)
(575,1599,0)
(2760,1200,0)
(3216,2005,0)
(3247,1318,0)
(1882,1456,0)
(920,2011,0)
(1658,1748,0)
(1694,1405,0)
(3083,163,0)
(544,3417,0)
(888,3227,0)
(74,270,0)
(2803,523,0)
(2596,3428,0)
(1469,2226,0)
(1746,814,0)
(1834,661,0)
(2837,107,0)
(223,3776,0)
(166,3242,0)
(541,2365,0)
(818,953,0)
(1940,1811,0)
(2212,55,0)
(2745,518,0)
(1146,260,0)
(1187,261,0)
(2837,3490,0)
(3427,323,0)
(3771,133,0)
(3260,1149,0)
(2453,117,0)
(3325,46,0)
(54,1496,0)
(496,1841,0)
(2275,754,0)
(3101,338,0)
(3168,1560,0)
(3335,734,0)
(3694,1606,0)
(2670,1283,0)
(2176,748,0)
(3014,1093,0)
(1269,1764,0)
(2040,887,0)
(2019,10,0)
(2881,1503,0)
(107,1507,0)
(1357,830,0)
(1393,487,0)
(388,968,0)
(1723,2119,0)
(2377,1411,0)
(2225,3269,0)
(477,3669,0)
(2189,1360,0)
(2321,3731,0)
(1230,2186,0)
(189,758,0)
(970,569,0)
(2506,2730,0)
(2470,821,0)
(968,496,0)
(128,2734,0)
(3249,559,0)
(441,979,0)
(1439,81,0)
(2681,1041,0)
(2779,1576,0)
(3686,560,0)
(1820,2402,0)
(3152,626,0)
(349,1390,0)
(1691,302,0)
(3341,3531,0)
(2964,575,0)
(3491,92,0)
(2747,2792,0)
(3404,847,0)
(1219,1246,0)
(30,3330,0)
(281,697,0)
(1179,1847,0)
(3789,688,0)
(430,39,0)
(1553,3751,0)
(2697,1924,0)
(2733,1581,0)
(2795,2459,0)
(933,1791,0)
(360,1929,0)
(2149,1530,0)
(1206,2889,0)
(2538,1113,0)
(2569,426,0)
(1553,718,0)
(765,3146,0)
(2821,647,0)
(3251,231,0)
(3292,232,0)
(981,3710,0)
(2569,3809,0)
(2856,3085,0)
(1447,2951,0)
(1729,1883,0)
(3102,108,0)
(2135,319,0)
(2663,2690,0)
(3128,1329,0)
(3164,986,0)
(3169,1330,0)
(3293,3086,0)
(3503,452,0)
(3626,2737,0)
(3631,3081,0)
(2848,1689,0)
(637,867,0)
(642,1211,0)
(2934,1463,0)
(69,1349,0)
(12,815,0)
(1848,262,0)
(1574,1945,0)
(941,1278,0)
(2350,1412,0)
(3472,2270,0)
(1443,2428,0)
(3525,1150,0)
(1756,673,0)
(2289,3388,0)
(99,3443,0)
(448,1345,0)
(1126,277,0)
(2683,1063,0)
(1750,3110,0)
(3180,1869,0)
(1060,1909,0)
(2283,3573,0)
(3305,63,0)
(3766,1212,0)
(187,2509,0)
(1529,1421,0)
(345,3849,0)
(987,872,0)
(1711,149,0)
(1315,149,0)
(3325,1469,0)
(1335,1555,0)
(249,354,0)
(932,3794,0)
(1868,2018,0)
(2150,950,0)
(2618,2516,0)
(2885,416,0)
(2921,73,0)
(2793,827,0)
(608,1226,0)
(3696,2321,0)
(833,3788,0)
(1977,1961,0)
(1357,2253,0)
(1393,1910,0)
(1665,154,0)
(59,3613,0)
(1692,1977,0)
(859,1976,0)
(1203,1786,0)
(1635,1443,0)
(117,585,0)
(3044,1577,0)
(1669,1027,0)
(2691,3933,0)
(397,3608,0)
(1137,1166,0)
(1486,1320,0)
(1629,3880,0)
(3778,1572,0)
(3246,1711,0)
(1780,1043,0)
(608,1576,0)
(1389,1387,0)
(2351,832,0)
(107,3280,0)
(1814,627,0)
(2122,780,0)
(3306,2516,0)
(287,1935,0)
(2250,3409,0)
(1555,1864,0)
(1436,452,0)
(1718,3548,0)
(2005,2824,0)
(2148,3132,0)
(2363,842,0)
(1401,1397,0)
(224,1586,0)
(563,1052,0)
(2901,1649,0)
(3773,1578,0)
(1581,52,0)
(2768,2059,0)
(1302,1391,0)
(6,2824,0)
(1964,3954,0)
(2747,1182,0)
(2611,1321,0)
(3518,305,0)
(3734,869,0)
(1642,1459,0)
(1929,735,0)
(1179,237,0)
(3271,3811,0)
(2426,1541,0)
(2457,854,0)
(2460,1125,0)
(1276,3553,0)
(92,1817,0)
(457,252,0)
(1761,2090,0)
(3134,315,0)
(1298,868,0)
(3199,1464,0)
(1790,1330,0)
(544,2880,0)
(3042,726,0)
(3102,1531,0)
(1693,1397,0)
(335,1952,0)
(1047,468,0)
(1391,278,0)
(1888,1084,0)
(145,1828,0)
(823,760,0)
(2046,2424,0)
(1351,879,0)
(513,534,0)
(3586,597,0)
(1072,2218,0)
(1254,946,0)
(1751,1752,0)
(3129,321,0)
(1790,1680,0)
(2119,458,0)
(2134,1490,0)
(157,1838,0)
(2868,1485,0)
(2472,1485,0)
(2842,264,0)
(3370,2635,0)
(3396,1604,0)
(1596,1814,0)
(1868,58,0)
(1054,3517,0)
(1434,2984,0)
(1711,1572,0)
(3177,2240,0)
(1432,2911,0)
(3586,947,0)
(398,1900,0)
(3018,1429,0)
(1115,760,0)
(1648,1223,0)
(619,556,0)
(2921,1496,0)
(2181,1686,0)
(2859,618,0)
(3428,2990,0)
(1546,946,0)
(501,1998,0)
(3796,1696,0)
(2829,1907,0)
(2669,494,0)
(1306,705,0)
(1337,18,0)
(2827,1834,0)
(2858,1147,0)
(1402,1167,0)
(2863,1491,0)
(177,3594,0)
(521,3404,0)
(834,1649,0)
(1321,1767,0)
(1326,2111,0)
(636,910,0)
(1238,12,0)
(1429,2990,0)
(1983,166,0)
(3449,834,0)
(3545,1296,0)
(3726,3586,0)
(1547,767,0)
(477,99,0)
(927,1059,0)
(3599,778,0)
(77,2609,0)
(982,1520,0)
(1362,987,0)
(3747,1430,0)
(1009,3343,0)
(1718,1588,0)
(2377,1224,0)
(1819,2394,0)
(2096,982,0)
(790,1727,0)
(1793,1173,0)
(1621,1655,0)
(1225,1655,0)
(2572,911,0)
(2126,3076,0)
(569,38,0)
(3272,1322,0)
(1066,844,0)
(1353,120,0)
(1420,1342,0)
(1136,2337,0)
(3306,906,0)
(281,3543,0)
(2963,3950,0)
(1256,187,0)
(3615,1661,0)
(3706,1779,0)
(101,1855,0)
(1159,254,0)
(2893,1676,0)
(3495,778,0)
(2523,645,0)
(866,3415,0)
(155,3589,0)
(1528,1814,0)
(1456,248,0)
(2963,917,0)
(2457,2277,0)
(3424,2066,0)
(220,2486,0)
(3789,501,0)
(2334,3375,0)
(3702,1256,0)
(3296,568,0)
(1144,1824,0)
(2517,49,0)
(2569,239,0)
(3472,1733,0)
(175,1962,0)
(560,1773,0)
(144,397,0)
(2451,1681,0)
(3010,3365,0)
(584,669,0)
(3251,44,0)
(57,1152,0)
(1289,1424,0)
(2323,183,0)
(3353,3704,0)
(3306,1246,0)
(2919,214,0)
(385,459,0)
(1226,1075,0)
(3590,2893,0)
(288,2778,0)
(658,1557,0)
(3846,604,0)
(2991,1810,0)
(69,1162,0)
(597,3533,0)
(2503,2221,0)
(813,1845,0)
(3576,1682,0)
(2500,1169,0)
(315,1568,0)
(1684,2303,0)
(63,566,0)
(161,1101,0)
(2776,286,0)
(935,495,0)
(1372,496,0)
(2301,3211,0)
(3459,3726,0)
(2392,3329,0)
(3106,1918,0)
(3705,749,0)
(3704,1864,0)
(802,905,0)
(895,1096,0)
(2150,763,0)
